text,intent,profession,source
3andi congelateur ma yjamedch,find_worker,appliance_repair,synth_v5_base
3andi congelateur ma 3ajouza wa7dani f yjamedch,find_worker,appliance_repair,synth_v6_persona
3andi congelateur ma yjamedch m3a9oul,find_worker,appliance_repair,synth_v6_quality
وين نقرا لانجليزية في وهران؟,out_of_scope,none,synth_v5_base
تقصير الكم تاع القميجة ومازال ما لقيتش لي يصلحها,find_worker,tailor,synth_v5_base
مستعجل: تقصير الكم تاع القميجة ومازال ما لقيتش لي يصلحها,urgent_service,tailor,synth_v6_urgency
تقصير الكم تاع القميجة ومازال ما لقيتش لي يصلحها قبل العيد بيومين,find_worker,tailor,synth_v6_time
"nfed lghbera wmes7 lblat nta3 el fila, chkoun y3erf li ydir lminaj mlih?",find_worker,cleaner,synth_v5_base
"s il vous plait: nfed lghbera wmes7 lblat nta3 el fila, chkoun y3erf li ydir lminaj mlih?",urgent_service,cleaner,synth_v6_urgency
سلام خويا، كيفاه نبدل المهنة تاعي في البروفيل؟,app_question,none,synth_v5_base
شحال نخلص باش نصلح نحتاج طياب للوليمة نهار السبت؟,price_inquiry,caterer,synth_v5_base
ضروري: شحال نخلص باش نصلح نحتاج طياب للوليمة نهار السبت؟,price_inquiry,caterer,synth_v6_urgency
win nechri machine a coudre f عنابة?,out_of_scope,none,synth_v5_base
chkoun 3ando numero ta3 wa7ed y3aweni f khedma f dar f Tlemcen?,find_worker,none,synth_v5_base
chkoun 3ando numero ta3 wa7ed y3aweni f khedma f dar f Tlemcen? la semaine prochaine,find_worker,none,synth_v6_time
chkoun 3ando numero ta3 wa7ed y3aweni f khedma f dar f Tlemcen? f centre ville,find_worker,none,synth_v6_location
cloture en fer te7taj soudure fissa3 svp,urgent_service,welder,synth_v5_base
cloture en fer te7taj soudure fissa3 svp m3a9oul,urgent_service,welder,synth_v6_quality
cloture en fer te7taj soudure fissa3 svp fel 5eme etage,urgent_service,welder,synth_v6_location
cloture en fer te7taj soudure fissa3 svp m3a chta barda,urgent_service,welder,synth_v6_seasonal
كيفاش نفعل الموقع باش يلقاوني العمال؟,app_question,none,synth_v5_base
déménagement complet,find_worker,mover,synth_v5_base
besoin vite: déménagement complet,urgent_service,mover,synth_v6_urgency
déménagement complet men l humidité,find_worker,mover,synth_v6_seasonal
n7awes 3la dentiste mli7 f Chlef,out_of_scope,none,synth_v5_base
"sa7bi rani n7awes 3la khdema nkhedmeha, wech kayen blais?",out_of_scope,none,synth_v5_base
ch7al taman bach ndir repeindre la façade ta3 dar?,price_inquiry,painter,synth_v5_base
عندي الما حابس في الدار كامل في الدار، واش نديار؟,find_worker,plumber,synth_v5_base
شحال يكلف نحب نديار قفص حديد فوق السطح؟ والله غير حاصل,price_inquiry,welder,synth_v5_base
شحال عندنا شركة في يكلف نحب نديار قفص حديد فوق السطح؟ والله غير حاصل,price_inquiry,welder,synth_v6_persona
n7taj tnedif eddar 9bel ma nseknou fiha,find_worker,cleaner,synth_v5_base
chkoun 3ando numero ta3 demenageur f Constantine?,find_worker,mover,synth_v5_base
chkoun 3ando numero ta3 demenageur f Constantine? ye3raf khdemtou,find_worker,mover,synth_v6_quality
chkoun 3ando numero ta3 demenageur f Constantine? f 7ay ra9i,find_worker,mover,synth_v6_location
n7awlou l dar jdida f nefs el 7ay chkoun 3ando solution svp,find_worker,mover,synth_v5_base
n7awlou appartement f l dar jdida f nefs el 7ay chkoun 3ando solution svp,find_worker,mover,synth_v6_persona
n7awlou l dar jdida f nefs el 7ay chkoun 3ando solution svp f centre ville,find_worker,mover,synth_v6_location
راني نحوس على سباك في وهران,find_worker,plumber,synth_v5_base
حالة مستعجلة: الكناپي ولا مصفر من الاولاد ويحتاج غسيل عميق,urgent_service,cleaner,synth_v5_base
حالة مستعجلة: الكناپي ولا مصفر من الاولاد ويحتاج غسيل عميق كارثة,urgent_service,cleaner,synth_v6_intensifier
كيفاه نشوف تڨييمات العامل ڨبل ما نخدم معاه؟,app_question,none,synth_v5_base
le portail khrej men blasstou w ma 3reftch win nrou7,find_worker,welder,synth_v5_base
le portail khrej men blasstou w ma 3reftch win nrou7 dimanche aprem,find_worker,welder,synth_v6_time
le portail khrej men blasstou w ma 3reftch win nrou7 khayef ywelli akther,find_worker,welder,synth_v6_intensifier
m3elich t9ouli kifech rah el t9es f Oran?,out_of_scope,none,synth_v5_base
les prix nta3 reparateur machine a laver f Oran?,price_inquiry,appliance_repair,synth_v5_base
يا شيخ نحتاج تركيب سونيري تاع الباب من فضلكم,find_worker,electrician,synth_v5_base
بليز: يا شيخ نحتاج تركيب سونيري تاع الباب من فضلكم,urgent_service,electrician,synth_v6_urgency
يا شيخ نحتاج تركيب سونيري تاع الباب من فضلكم رخيص,find_worker,electrician,synth_v6_quality
kifech nchark f l3roud ta3 el khdemat,app_question,none,synth_v5_base
mset3ejle: n7taj soudour lyoum fi boumredas,urgent_service,welder,synth_v5_base
urgent: mset3ejle: n7taj soudour lyoum fi boumredas,urgent_service,welder,synth_v6_urgency
mset3ejle: n7taj walida marida f soudour lyoum fi boumredas,urgent_service,welder,synth_v6_persona
win kayen pharmacie qriba f برج بوعريريج,out_of_scope,none,synth_v5_base
خويا ميناج أسبوعي للفيلا شكون يجي يشوفها,find_worker,cleaner,synth_v5_base
wech hi las3ar nta3 masoun f lchlef?,price_inquiry,mason,synth_v5_base
urgent: wech hi las3ar nta3 masoun f lchlef?,price_inquiry,mason,synth_v6_urgency
wech hi las3ar nta3 masoun f lchlef? men les pluies,price_inquiry,mason,synth_v6_seasonal
dar fiha tre9i3 ljakita el 9dima mn simana kamla,find_worker,tailor,synth_v5_base
dar fiha tre9i3 ljakita el 9dima mn simana kamla professionnel,find_worker,tailor,synth_v6_quality
dar fiha tre9i3 ljakita el 9dima mn simana kamla men les pluies,find_worker,tailor,synth_v6_seasonal
وين نلقى بيتزيريا مليحة في تلمسان؟,out_of_scope,none,synth_v5_base
نبيع تيليفون سامسونج شبه جديد ياخو,out_of_scope,none,synth_v5_base
arrosage automatique lel jnina chkoun yrakbou? rabi y7afdkom,out_of_scope,none,synth_v5_base
kifah nghayyer profession fel compte ta3i? rabi y7afdkom,app_question,none,synth_v5_base
الجبس تاع البيت طاح مع الشتا واش نديار,find_worker,plasterer,synth_v5_base
الجبس تاع البيت طاح مع الشتا واش نديار من الصيف,find_worker,plasterer,synth_v6_seasonal
يا خويا التيليفون تاعي تهرس الايكران وين نصلحو؟,out_of_scope,none,synth_v5_base
نحوس جنايني يقلم الأشجار تاع الجنان,out_of_scope,none,synth_v5_base
wech lkhlas ykoun kach wla balkarta?,app_question,none,synth_v5_base
شحال نخلص باش نصلح نفض الغبرة ومسح البلاط تاع الفيلا؟,price_inquiry,cleaner,synth_v5_base
شحال نخلص راني عجوز وحداني في باش نصلح نفض الغبرة ومسح البلاط تاع الفيلا؟,price_inquiry,cleaner,synth_v6_persona
صاحبي نسيت كلمة السر، واش نديار؟,app_question,none,synth_v5_base
demenagement ta3 bureau n7taj لي ينقل الأثاث tawa dork,urgent_service,mover,synth_v5_base
صاحبي صحيت خويا,greeting_chitchat,none,synth_v5_base
واش التطبيڨ مجاني ولا بالخلاص؟,app_question,none,synth_v5_base
nheb 7addad yji lyoum l Ouargla,find_worker,welder,synth_v5_base
bghit bezzar: nheb 7addad yji lyoum l Ouargla,urgent_service,welder,synth_v6_urgency
nheb 7addad yji lyoum l Ouargla aujourd hui,find_worker,welder,synth_v6_time
يا جماعة سلام,greeting_chitchat,none,synth_v5_base
وين نلقى بيتزيريا مليحة في Tizi Ouzou؟,out_of_scope,none,synth_v5_base
"svp bennay f Annaba vite, monter un mur en parpaing",urgent_service,mason,synth_v5_base
"bghit bezzar: svp bennay f Annaba vite, monter un mur en parpaing",urgent_service,mason,synth_v6_urgency
"svp bennay f Annaba vite, monter un mur en parpaing khayef ywelli akther",urgent_service,mason,synth_v6_intensifier
vidange w les filtres 3awnouni,find_worker,mechanic,synth_v5_base
vidange w les filtres 3awnouni serieux,find_worker,mechanic,synth_v6_quality
vidange w les filtres 3awnouni catastrophe,find_worker,mechanic,synth_v6_intensifier
سلام خويا، نحوس على طبيب أسنان مليح في بليدة,out_of_scope,none,synth_v5_base
سلام خويا، شحال يكلف الاشتراك في الشهر؟,app_question,none,synth_v5_base
وين نلقى بيتزيريا مليحة في Tlemcen؟,out_of_scope,none,synth_v5_base
عندي حففلي راسي ديغراديه ونحتاج واحد يصلحهالي,find_worker,barber,synth_v5_base
عندي حففلي راسي ديغراديه ونحتاج واحد يصلحهالي نهار الأحد العشية,find_worker,barber,synth_v6_time
عندي حففلي عندي محل في راسي ديغراديه ونحتاج واحد يصلحهالي,find_worker,barber,synth_v6_persona
عندي حففلي راسي ديغراديه ونحتاج واحد يصلحهالي يزيد كل يوم,find_worker,barber,synth_v6_intensifier
jbes plafond tai7 chouia chouia,find_worker,plasterer,synth_v5_base
jbes plafond tai7 chouia chouia vendredi,find_worker,plasterer,synth_v6_time
jbes 3andna societe f plafond tai7 chouia chouia,find_worker,plasterer,synth_v6_persona
jbes plafond tai7 chouia chouia m3a chta barda,find_worker,plasterer,synth_v6_seasonal
nheb tbakha tji ttib f dar lmenasba chkoun 3nedou 7l,find_worker,caterer,synth_v5_base
nheb dar jdida f tbakha tji ttib f dar lmenasba chkoun 3nedou 7l,find_worker,caterer,synth_v6_persona
nheb tbakha tji ttib f dar lmenasba chkoun 3nedou 7l professionnel,find_worker,caterer,synth_v6_quality
3andi cuisiniere ma tech3elch,find_worker,appliance_repair,synth_v5_base
urgent: 3andi cuisiniere ma tech3elch,urgent_service,appliance_repair,synth_v6_urgency
3andi cuisiniere ma 3ajouza wa7dani f tech3elch,find_worker,appliance_repair,synth_v6_persona
3andi cuisiniere ma tech3elch f manti9a ba3ida,find_worker,appliance_repair,synth_v6_location
عندي نأل عفش عروسة,find_worker,mover,synth_v5_base
عندي نأل عفش عروسة من الرطوبة,find_worker,mover,synth_v6_seasonal
نحتاج واحد يعاونني في خدمة في الدار مليح في الشلف,find_worker,none,synth_v5_base
نحتاج واحد يعاونني في خدمة في الدار مليح في الشلف سريع,find_worker,none,synth_v6_quality
نحتاج واحد يعاونني في خدمة في الدار مليح في الشلف مع الحر الشديد هذا,find_worker,none,synth_v6_seasonal
"svp لحّام f باتنة vite, balustrade lel balcon",urgent_service,welder,synth_v5_base
كيفاه نشارك في العروض تاع الخدمات؟,app_question,none,synth_v5_base
دلوني على خياط شاطر ومعڨول,find_worker,tailor,synth_v5_base
دلوني على خياط شاطر ومعڨول رخيص,find_worker,tailor,synth_v6_quality
khouya 7it el 7ouch mail wkhaifin yti7 chkoun yji ychoufha,find_worker,mason,synth_v5_base
stp: khouya 7it el 7ouch mail wkhaifin yti7 chkoun yji ychoufha,urgent_service,mason,synth_v6_urgency
khouya tesli7 soudir f lslem l7didi chkoun yji ychoufha,find_worker,welder,synth_v5_base
khouya tesli7 soudir f lslem l7didi chkoun yji ychoufha ce mois,find_worker,welder,synth_v6_time
khouya tesli7 soudir f lslem l7didi chkoun yji ychoufha f villa,find_worker,welder,synth_v6_location
khouya tesli7 soudir f lslem l7didi chkoun yji ychoufha men l humidité,find_worker,welder,synth_v6_seasonal
نحوس على طبيب أسنان مليح في Bordj Bou Arreridj,out_of_scope,none,synth_v5_base
ya kho slam,greeting_chitchat,none,synth_v5_base
ch7al ykelf n7eb nzid prise jdida f el birou?,price_inquiry,electrician,synth_v5_base
حالة مستعجلة: صباغة الأبواب والفنيترات,urgent_service,painter,synth_v5_base
حالة مستعجلة: صباغة الأبواب والفنيترات كارثة,urgent_service,painter,synth_v6_intensifier
طوفان الما في الكوزينة ونحتاج sebbak ديركت توا,urgent_service,plumber,synth_v5_base
نحتاج بسرعة: طوفان الما في الكوزينة ونحتاج sebbak ديركت توا,urgent_service,plumber,synth_v6_urgency
طوفان الما في الكوزينة ونحتاج sebbak ديركت توا يزيد كل يوم,urgent_service,plumber,synth_v6_intensifier
وين نقرا لانجليزية في عنابة؟,out_of_scope,none,synth_v5_base
win ncheri blakat blakou baljemla?,out_of_scope,none,synth_v5_base
"3andi tabbakha lel 3ers, chkoun ye3ref traiteur mli7?",find_worker,caterer,synth_v5_base
"3andi tabbakha lel 3ers, chkoun ye3ref traiteur mli7? la semaine prochaine",find_worker,caterer,synth_v6_time
"3andi tabbakha lel appartement f 3ers, chkoun ye3ref traiteur mli7?",find_worker,caterer,synth_v6_persona
شحال يكلفني بنّاء لليوم كامل,price_inquiry,mason,synth_v5_base
شحال يكلفني بنّاء لليوم كامل نهار الأحد العشية,price_inquiry,mason,synth_v6_time
شحال يكلفني بنّاء لليوم كامل بالضمان,price_inquiry,mason,synth_v6_quality
مستعجل: نحتاج مول الكليمة اليوم في سطيف,urgent_service,ac_repair,synth_v5_base
مستعجل: راني مالك عمارة في نحتاج مول الكليمة اليوم في سطيف,urgent_service,ac_repair,synth_v6_persona
nfed lghbera wmes7 el blat nta3 el fila mn fdelkem,find_worker,cleaner,synth_v5_base
nfed lghbera wmes7 el blat nta3 el fila mn fdelkem professionnel,find_worker,cleaner,synth_v6_quality
n7eb sbagha ghrefa el atfal balouan chaba fissa3 fissa3,urgent_service,painter,synth_v5_base
