text,intent,profession,source
الرطوبة كلات الحيط تاع البيت ومازال ما لقيتش لي يصلحها,find_worker,mason,synth_v5_base
عندي نحب نركب تريات في السقف في الدار، واش نديار؟,find_worker,electrician,synth_v5_base
وين نلقى تكوين في النجارة,out_of_scope,none,synth_v5_base
pc ta3i wela lourd yasser wach ndir?,out_of_scope,none,synth_v5_base
restaurant mli7 l le diner f Oran?,out_of_scope,none,synth_v5_base
الدار محتاجة تنظيف عميق شكون عندو حل يعطيكم الصحة,find_worker,cleaner,synth_v5_base
déménagement complet men fadlkom,find_worker,mover,synth_v5_base
wach kayen chi sbagh 2rib mn jijl?,find_worker,painter,synth_v5_base
kifach rah el jaw f Blida?,out_of_scope,none,synth_v5_base
ch7al taman bach ndir escalier en bois yzegzeg?,price_inquiry,carpenter,synth_v5_base
wach kayen wa7ed y3aweni f khedma f dar qrib meni f Boumerdes? merci,find_worker,none,synth_v5_base
"saha, arjou lmsa3da bser3a, el jbes ta3 plafond tche99 wme7taj tesli7",urgent_service,plasterer,synth_v5_base
rahi 3nedi el tablou lkahrabji gdim wikhouf w7asl,find_worker,electrician,synth_v5_base
بليز tabbakha في Mostaganem دورك دورك، كسكسي لخمسين نفر لصدگة,urgent_service,caterer,synth_v5_base
nebghi ndiar bab 7did lle7ouch wech ndiar,find_worker,welder,synth_v5_base
دوك دورك تنظيف الفور والتلاجة والكوزينة الكل قبل رمضان يعطيكم الصحة,urgent_service,cleaner,synth_v5_base
عندي مشكله في الويفي نتاع دجيزي,out_of_scope,none,synth_v5_base
شحال يكلف نحتاج تنظيف الزجاج والفنيترات تاع الفيلا؟,price_inquiry,cleaner,synth_v5_base
عاونوني! كي نشعل الماشينه يطيح الضو وراني حاصل,urgent_service,electrician,synth_v5_base
kifach nmes7 el 7sab ta3i? rabi y7afdkom,app_question,none,synth_v5_base
ma l9itch مول الجبس disponible f سكيكدة,find_worker,plasterer,synth_v5_base
jari 9ali nse9si hna 3la plombi fi el jzair el 3asma,find_worker,plumber,synth_v5_base
يا خويا دلوني على ديمناجور شاطر ومعقول,find_worker,mover,synth_v5_base
coupe degradé m3a trait men fadlkom,find_worker,barber,synth_v5_base
"bliz li yne9l el athath fi ghredaia dork dork, n7eb nne9l el 3fech ldar jdida",urgent_service,mover,synth_v5_base
بليز خياطه في وهران دوك دوك، نبغي نخيط كسوه تگليديه للعرس,urgent_service,tailor,synth_v5_base
ch7al nkhalles bach nsale7 four ma yeskhonch?,price_inquiry,appliance_repair,synth_v5_base
مستعجل: نحتاج طباخة اليوم في سكيكدة,urgent_service,caterer,synth_v5_base
"bliz moul el sbaka fi batna dork dork, el baniou msedoud walma ma ynezlech",urgent_service,plumber,synth_v5_base
y3etik el s7a,greeting_chitchat,none,synth_v5_base
الدرج الخشبي يزگزگ ومازال ما لگيتش لي يصلحها ياخو,find_worker,carpenter,synth_v5_base
يا جماعة نحب نبدل لون الصالون ومازال ما لگيتش لي يصلحها,find_worker,painter,synth_v5_base
شحال يدير واحد يعاونني في خدمة في الدار في الجزائر العاصمة؟,price_inquiry,none,synth_v5_base
نقل مكتب من وسط المدينة فيسع فيسع,urgent_service,mover,synth_v5_base
راني نحوس على مول السباكة في مستغانم,find_worker,plumber,synth_v5_base
صحا، شحال يكلفني منوزيي لليوم كامل؟,price_inquiry,carpenter,synth_v5_base
chhal tkelf khdema: n7eb bourtai 7did llegharaj,price_inquiry,welder,synth_v5_base
شحال نخلص باش نصلح اللافابو راه يفويتي؟,price_inquiry,plumber,synth_v5_base
ضركا دورك الميكروند مات,urgent_service,appliance_repair,synth_v5_base
n9edr nle9a mol lbna yji lyoum l tiart,find_worker,mason,synth_v5_base
chkoun 3ando numero nta3 mason f Batna,find_worker,mason,synth_v5_base
win kayen a2reb sidlia fi bjaia?,out_of_scope,none,synth_v5_base
les amis kifah nghayyer profession fel compte ta3i?,app_question,none,synth_v5_base
عندي الكليمة تجري الما من الداخل,find_worker,ac_repair,synth_v5_base
وين نلأى الطلبات لي بعثتهم؟ يعطيكم الصحة,app_question,none,synth_v5_base
البيسي تاعي ولا ثقيل بزااااف واش نديار؟,out_of_scope,none,synth_v5_base
four ma yeskhonch n7taj réparateur électroménager tawa dork,urgent_service,appliance_repair,synth_v5_base
وين نقرا لانجليزية في قسنطينة,out_of_scope,none,synth_v5_base
نحتاج تريتور لفطور رمضان لعائلة كبيرة ومازال ما لقيتش لي يصلحها ياخو,find_worker,caterer,synth_v5_base
chhal nkhels bach nsel7 n7taj kamiou sghir nne9l bih lathath?,price_inquiry,mover,synth_v5_base
"3andi embrayage yzle9, chkoun ye3ref mecanicien mli7? svp",find_worker,mechanic,synth_v5_base
"y3etikm ls7a, n7awes bloumbi nacht f skikda",find_worker,plumber,synth_v5_base
يا شيخ وين نشري بلاكات بلاكو بالجملة؟,out_of_scope,none,synth_v5_base
يعطيكم الصحة، نحوس مول الطياب ناشط في بسكرة,find_worker,caterer,synth_v5_base
ma lqitch plakist disponible f Batna wallah ghir 7asel,find_worker,plasterer,synth_v5_base
من فضلكم ضركا دورك جبس السقف طايح شوية شوية,urgent_service,plasterer,synth_v5_base
n7taj tnedif eddar 9bel ma nseknou fiha chkoun 3nedou 7l,find_worker,cleaner,synth_v5_base
les prix ta3 réparateur électroménager f Tizi Ouzou?,price_inquiry,appliance_repair,synth_v5_base
kifah nactivi la localisation fel appli?,app_question,none,synth_v5_base
n7eb nte3lem el 7laga bach n7el saloun,out_of_scope,none,synth_v5_base
nhawes 3la ch9a llekra f boumredas,out_of_scope,none,synth_v5_base
"3andi faux plafond avec lumiere indirecte, chkoun ye3ref plakist mli7?",find_worker,plasterer,synth_v5_base
يعطيكم الصحة، نحوس لي ينأل الأثاث ناشط في باتنة,find_worker,mover,synth_v5_base
nheb سودور yji lyoum l غرداية,find_worker,welder,synth_v5_base
يا جماعة بونجور,greeting_chitchat,none,synth_v5_base
عندي نحب نخيط كسوة تڨليدية للعرس ونحتاج واحد يصلحهالي,find_worker,tailor,synth_v5_base
les prix ta3 reparateur machine a laver f Boumerdes?,price_inquiry,appliance_repair,synth_v5_base
win nechri machine a coudre f Bejaia?,out_of_scope,none,synth_v5_base
راهي عندي نحب نركب باب رئيسية جديدة وحاصل,find_worker,carpenter,synth_v5_base
devis approximatif: couscous l 50 personnes lel sada9a?,price_inquiry,caterer,synth_v5_base
بليز plakist في Alger ضروك ضروك، الجبس تاع السگف تشگگ ومحتاج تصليح,urgent_service,plasterer,synth_v5_base
ch7al nkhels bach nsel7 n7eb nne9l el 3fech ldar jdida?,price_inquiry,mover,synth_v5_base
بشحال الخدمة تاع plombier تقريبا؟,price_inquiry,plumber,synth_v5_base
3andi porte mkessra,find_worker,carpenter,synth_v5_base
"arjou el msa3da bser3a, tnedif el moukit walkenaپi",urgent_service,cleaner,synth_v5_base
compteur yti7 ki nch3el la clim w le four ensemble n7taj trisyan tawa douk,urgent_service,electrician,synth_v5_base
sba7 el khir,greeting_chitchat,none,synth_v5_base
سلام، شكرا على المساعدة,greeting_chitchat,none,synth_v5_base
سلام، يعطيك الصحة,greeting_chitchat,none,synth_v5_base
je cherche un soudor à Tlemcen,find_worker,welder,synth_v5_base
من فضلكم نحتاج طاكسي للمطار غدوة الصباح,out_of_scope,none,synth_v5_base
win nechri machine a coudre f Blida?,out_of_scope,none,synth_v5_base
دلوني على مول البلاكو شاطر ومعگول,find_worker,plasterer,synth_v5_base
كيفاش نأيّم العامل بعد الخدمة؟,app_question,none,synth_v5_base
3aounouni! nheb dikour jbes f es s9af wrani 7asl,urgent_service,plasterer,synth_v5_base
kifech nfe3l el mou93 bach yle9aouni el 3mal?,app_question,none,synth_v5_base
شحال يدير دهان في الشلف,price_inquiry,painter,synth_v5_base
les murs mkharbchin ye7tajo enduit!! chkoun yji fissa3,urgent_service,painter,synth_v5_base
شحال السوم نتاع مصلح تلاجات؟,price_inquiry,appliance_repair,synth_v5_base
شكرا على المساعدة,greeting_chitchat,none,synth_v5_base
"3andi coiffure a domicile pour le mariage, chkoun ye3ref coiffeur mli7?",find_worker,barber,synth_v5_base
نحتاج صباغة السقف فيسع فيسع,urgent_service,painter,synth_v5_base
"j'ai oublié mon mot de passe, wach ndir? svp",app_question,none,synth_v5_base
جاري قالي نسقسي هنا على طباخة في الجزائر العاصمة,find_worker,caterer,synth_v5_base
الدار فيها نحتاج مرا تعاون ماما في قضيان الدار من سيمانة كاملة,find_worker,cleaner,synth_v5_base
واش نقدر نلغي طلب بعثتو؟,app_question,none,synth_v5_base
3nedi nheb 7maia 7did llefnitrat wne7taj wa7d ysel7ehali,find_worker,welder,synth_v5_base
peinture ta3 dar kamla,find_worker,painter,synth_v5_base
يا شيخ بشحال الخدمة نتاع مول السودير تقريبا؟,price_inquiry,welder,synth_v5_base
n9edr nle9a dhan yji lyoum l tlemsan?,find_worker,painter,synth_v5_base
kifah nactivi la localisation fel appli,app_question,none,synth_v5_base
خويا نحتاج مرا تعاون ماما في قضيان الدار شكون يجي يشوفها,find_worker,cleaner,synth_v5_base
"bonjour, nheb plombier yji lyoum l Chlef",find_worker,plumber,synth_v5_base
win nlega tkouin f el njara?,out_of_scope,none,synth_v5_base
عندي نحب نزيد بريزة جديدة في البيرو,find_worker,electrician,synth_v5_base
نحوس على شقة للكراء في سكيكدة,out_of_scope,none,synth_v5_base
دلوني على مول الحلاقة شاطر ومعقول,find_worker,barber,synth_v5_base
صحا، ترڨيع الجاكيطة الڨديمة واش نديار,find_worker,tailor,synth_v5_base
dorka dork congelateur ma yjamedch,urgent_service,appliance_repair,synth_v5_base
من فضلكم شكرا على المساعدة,greeting_chitchat,none,synth_v5_base
عاونوني! نحب صباغة غرفة الأطفال بألوان شابة وراني حاصل,urgent_service,painter,synth_v5_base
شكون عندو نيميرو تاع مول الحلاأة في بسكرة؟ يعطيكم الصحة,find_worker,barber,synth_v5_base
واش هي الأسعار تاع طباخة في بجاية؟,price_inquiry,caterer,synth_v5_base
ma l9itch khayat disponible f Alger,find_worker,tailor,synth_v5_base
معليش تقولي كيفاه راه الطقس في Ghardaia؟,out_of_scope,none,synth_v5_base
نقدر نلقى كوافور يجي اليوم لـ برج بوعريريج,find_worker,barber,synth_v5_base
حالة مستعجلة: السياج تاع الحديد تكسر ومحتاج سودير,urgent_service,welder,synth_v5_base
شحال نخلص باش نصلح السطح يڨطر ونحتاج ايتونشيتي؟,price_inquiry,mason,synth_v5_base
سلام، نحتاج مول الضو يجي غدوة الصباح لـ باتنة,find_worker,electrician,synth_v5_base
chhal nkhels bach nsel7 ltoumoubil tdekhn dkhan k7el?,price_inquiry,mechanic,synth_v5_base
يا شيخ عندي راسي شعث ياسر ونحتاج نحفف في الدار، واش نديار؟,find_worker,barber,synth_v5_base
مستعجل: نحتاج منوزيي اليوم في عنابة,urgent_service,carpenter,synth_v5_base
نحتاج تركيب كليمة جديدة شكون عندو حل,find_worker,ac_repair,synth_v5_base
السقف نتاع البلاكو طاح منو طرف شكون عندو حل,find_worker,plasterer,synth_v5_base
svp je cherche un couturier à Bejaia,find_worker,tailor,synth_v5_base
kifach nzid des photos l khedmti?,app_question,none,synth_v5_base
ch7al taman bach ndir la clim ma tsakhanch f chta?,price_inquiry,ac_repair,synth_v5_base
ya cheikh n7taj taxi l aeroport ghedwa,out_of_scope,none,synth_v5_base
3aounouni! el klima tjemd wte7bes w7edha wrani 7asl,urgent_service,ac_repair,synth_v5_base
وين نشري ماكينة خياطة جديدة في Constantine؟ الله يخليك,out_of_scope,none,synth_v5_base
wech nqedr nleghi tleb b3ethtou?,app_question,none,synth_v5_base
التابلو الكهربائي قديم ويخوف,find_worker,electrician,synth_v5_base
"bonjour, la voiture tdakhen dokhan k7el",find_worker,mechanic,synth_v5_base
kifah nes7ab compte ta3i,app_question,none,synth_v5_base
nbeniou ghrefa ziada llediaf fi el 7ouch mn fdelkem,find_worker,mason,synth_v5_base
يعطيكم الصحة، نحوس تقني كليماتيزور ناشط في باتنة,find_worker,ac_repair,synth_v5_base
nebghi plaquiste yji lyoum l Ghardaia,find_worker,plasterer,synth_v5_base
sa7bi tre9i3 ljakita el 9dima chkoun 3nedou 7l,find_worker,tailor,synth_v5_base
chkoun 3ando numero ta3 couturiere f Constantine?,find_worker,tailor,synth_v5_base
راهي عندي نحتاج كاميو صغير ننڨل بيه الأثاث وحاصل,find_worker,mover,synth_v5_base
"slm, recette ta3 couscous svp",out_of_scope,none,synth_v5_base
حففلي راسي ديغراديه شكون عندو حل,find_worker,barber,synth_v5_base
شحال يكلف نبغي نديار پلاكار على قياس؟,price_inquiry,carpenter,synth_v5_base
devis approximatif: n9el machine a laver l etage?,price_inquiry,mover,synth_v5_base
kifah nchouf les avis ta3 worker,app_question,none,synth_v5_base
ya cheikh ch7al ykalefni cuisiniere pour une journee?,price_inquiry,caterer,synth_v5_base
واش نأدر نلغي طلب بعثتو؟,app_question,none,synth_v5_base
nheb electricien yji lyoum l Mostaganem svp,find_worker,electrician,synth_v5_base
ارجو المساعدة بسرعة، نحتاج طياب للوليمة نهار السبت,urgent_service,caterer,synth_v5_base
نديرو درابزين حديد للدرج شكون عندو حل,find_worker,welder,synth_v5_base
kifach nzid des photos l khedmti? w chokran,app_question,none,synth_v5_base
