text,intent,profession,source
congelateur ma yjamedch n7taj reparateur machine a laver tawa dorka,urgent_service,appliance_repair,synth
شحال نخلص باش نصلح السحاب تاع الجاكيطة خسر؟,price_inquiry,tailor,synth
وين نشري الزرع والورد للجنان في ورألة؟,out_of_scope,none,synth
ياخو كيفاش نخدم بهاد التطبيگ؟,app_question,none,synth
urgence!!! traiteur pour mariage 100 personnes f Tizi Ouzou,urgent_service,caterer,synth
دلوني على cuisiniere شاطر ومعأول,find_worker,caterer,synth
3awnouni placo avec spots led w rani 7asel,urgent_service,plasterer,synth
سلام خويا، الميكروند مات!! نحتاج واحد يجي فيسع,urgent_service,appliance_repair,synth
"svp mason f Blida vite, humidité fel mur",urgent_service,mason,synth
كيفاش نمسح الحساب تاعي؟ بارك الله فيكم,app_question,none,synth
ch7al taman bach ndir robinet y9atter?,price_inquiry,plumber,synth
"saha, faux plafond avec lumiere indirecte ... chkoun ysal7hali?",find_worker,plasterer,synth
ma l9itch réparateur électroménager disponible f Annaba,find_worker,appliance_repair,synth
combien pour seche-linge khasser?,price_inquiry,appliance_repair,synth
التابلو الكهربائي اديم ويخوف!!! نحتاج واحد يجي فيسع,urgent_service,electrician,synth
بليز ميكانيكي في سطيف دوك دوك، الاومبرياج يزلق,urgent_service,mechanic,synth
des ouvriers ynazlou el 9ach mel 5eme etage 3awnouni,find_worker,mover,synth
urgence!! moteur yeskhon bezzaf f Blida,urgent_service,mechanic,synth
مستعجل: نحتاج لي يدير الميناج اليوم في بليدة,urgent_service,cleaner,synth
chkoun 3ando numero nta3 femme de ménage f Oran?,find_worker,cleaner,synth
win kayen pharmacie qriba f Alger?,out_of_scope,none,synth
douk dork déménagement complet,urgent_service,mover,synth
عندي نحتاج طباخة لعرس مية نفر في الدار، واش نديار؟,find_worker,caterer,synth
شكون عندو نيميرو تاع دهان في غرداية؟,find_worker,painter,synth
وين نشري ماكينة خياطة جديدة في بجاية,out_of_scope,none,synth
سلام، كيفاش نزيد تصاور لخدماتي؟,app_question,none,synth
يا شيخ مستعجل: نحتاج واحد يعاونني في خدمة في الدار اليوم في باتنة,urgent_service,none,synth
شحال يكلف الاشتراك في الشهر؟ وشكرا مسبقا,app_question,none,synth
ch7al ydir coiffeur f Annaba?,price_inquiry,barber,synth
win nechri gazon w les plantes f الجزائر العاصمة?,out_of_scope,none,synth
chkoun y2asli el gazon ta3 jardin?,out_of_scope,none,synth
wach nqder nkoun worker w client f meme temps?,app_question,none,synth
شحال تكلف خدمه: اللافيسال تحبس في نص البروغرام؟,price_inquiry,appliance_repair,synth
واش هي الأسعار نتاع مول البلاكو في بجاية؟ يعطيكم الصحة,price_inquiry,plasterer,synth
عندي الضو مقطوع في الدار كامل في الدار، واش نديار؟,find_worker,electrician,synth
la clim naqesha gaz!!! chkoun yji fissa3?,urgent_service,ac_repair,synth
batterie morte,find_worker,mechanic,synth
جبس السقف طايح شوية شوية، شكون يعرف مول الجبس غايا,find_worker,plasterer,synth
ch7al prix nta3 abonnement par mois,app_question,none,synth
la clim tjamed w t7bes wa7edha!! chkoun yji fissa3? ya kho,urgent_service,ac_repair,synth
ya cheikh coudre des rideaux occultants l chambre,find_worker,tailor,synth
ya cheikh la peinture t2echret ... chkoun ysal7hali?,find_worker,painter,synth
التلاجة ما تبردش والمأكلة تخسر!! نحتاج واحد يجي فيسع,urgent_service,appliance_repair,synth
wach kayen mol clima 9rib meni f Jijel?,find_worker,ac_repair,synth
svp 3awnouni la chasse d'eau khasra w rani 7asel,urgent_service,plumber,synth
ya kho chokran,greeting_chitchat,none,synth
combien pour interrupteur khasser?,price_inquiry,electrician,synth
ch7al ydir tabbakha f Alger?,price_inquiry,caterer,synth
كليمة الطوموبيل ما تبردش ونحتاج mikanisyan ديركت توا,urgent_service,mechanic,synth
"svp cuisiniere f Batna vite, buffet pour fete de fiançailles",urgent_service,caterer,synth
cloison placo bach ngassmou la chambre!!! chkoun yji fissa3?,urgent_service,plasterer,synth
سلام، كيفاش نديار كونت فيسبوك؟,out_of_scope,none,synth
التيليفون تاعي تهرس الايكران وين نصلحو؟,out_of_scope,none,synth
سلام، كيفاش نفعل الموگع باش يلگاوني العمال؟,app_question,none,synth
نحتاج صباغة السڨف واش نديار الله يخليك,find_worker,painter,synth
صحا، علاش ما يوصلنيش الإشعار كي يجاوبني عامل؟,app_question,none,synth
البلاط تاع الساحة تحرك وتكسر واش نديار,find_worker,mason,synth
besoin d un plombi serieux f Ouargla,find_worker,plumber,synth
نحتاج واحد يعاونني في خدمة في الدار غايا في ورگلة,find_worker,none,synth
les haies y7tajo taille chkoun ydirha? rabi y7afdkom,out_of_scope,none,synth
نحوس على شڨة للكراء في بليدة,out_of_scope,none,synth
يا خويا واش هي الأسعار تاع bennay في Alger؟,price_inquiry,mason,synth
"slm, combien coute un menage?",price_inquiry,cleaner,synth
ياخو يعطيكم الصحة، نحوس مول الخياطة ناشط في سكيكدة,find_worker,tailor,synth
نبغي نخيط قندورة للعيد!! نحتاج واحد يجي فيسع,urgent_service,tailor,synth
الدار فيها التلاجة ما تبردش والمأكلة تخسر من سيمانة كاملة,find_worker,appliance_repair,synth
portail ta3 garage mkasser,find_worker,welder,synth
wach kayen cuisiniere grib meni f Alger,find_worker,caterer,synth
السياج الأخضر نتاع الجنان يحتاج تڨليم,out_of_scope,none,synth
depuis 3 jours 3andna camion sghir bach nne2lou les meubles,find_worker,mover,synth
عندي نحتاج كاميو صغير ننقل بيه الأثاث ونحتاج واحد يصلحهالي,find_worker,mover,synth
kifah nactivi la localisation fel appli?,app_question,none,synth
نبغي نتعلم الخياطة واش كاين تكوين قريب؟,out_of_scope,none,synth
la clim ma tsakhanch f chta fissa3 svp,urgent_service,ac_repair,synth
نحوس على ريسطورون مليح للعشاء في تيارت,out_of_scope,none,synth
nheb femme de ménage yji lyoum l Boumerdes,find_worker,cleaner,synth
شحال نخلص باش نصلح التلاجة ما تبردش والمأكلة تخسر,price_inquiry,appliance_repair,synth
ch7al taman bach ndir embrayage yzle9?,price_inquiry,mechanic,synth
شكون يركب سگي أوتوماتيك في الجنينة؟ الله يخليك,out_of_scope,none,synth
شحال تكلف خدمة: البالوعة مسدودة؟,price_inquiry,plumber,synth
خويا الكارلاج نتاع الحمام تگلع وولى يجمع الما شكون يجي يشوفها,find_worker,mason,synth
kifach nghayyer profession fel compte ta3i,app_question,none,synth
urgence!! clim ma tberredch f Jijel,urgent_service,ac_repair,synth
نحتاج طباخة لعرس مية نفر ومازال ما لگيتش لي يصلحها,find_worker,caterer,synth
شحال يكلف السياج نتاع الحديد تكسر ومحتاج سودير,price_inquiry,welder,synth
urgence!! retouche pantalon twil f Setif,urgent_service,tailor,synth
نحتاج تركيب سونيري تاع الباب واش نديار,find_worker,electrician,synth
combien coute un déménageur?,price_inquiry,mover,synth
معليش تڨولي كيفاه راه الطڨس في سكيكدة؟,out_of_scope,none,synth
نحتاج مصلح تلاجات مليح في تيزي وزو,find_worker,appliance_repair,synth
ch7al ydir mason f Tlemcen?,price_inquiry,mason,synth
نڨدر نلڨى صباغ يجي اليوم لـ بومرداس؟,find_worker,painter,synth
"saha, combien pour cuisiniere ma tech3elch?",price_inquiry,appliance_repair,synth
kifach ndir compte facebook? ya kho,out_of_scope,none,synth
nettoyage ta3 les bureaux chkoun 3ando solution,find_worker,cleaner,synth
كيفاه نبدل رڨم تيليفوني في الكونت؟ وشكرا مسبڨا,app_question,none,synth
ri7at el mjari fel hammam 3awnouni,find_worker,plumber,synth
"slm, n7awes jardinier mli7 ytayye7li les mauvaises herbes",out_of_scope,none,synth
je cherche un plakist à Bejaia,find_worker,plasterer,synth
شحال السوم تاع منوزيي؟,price_inquiry,carpenter,synth
svp combien pour prise ma7rou9a?,price_inquiry,electrician,synth
demenagement men Oran l Alger!! chkoun yji fissa3?,urgent_service,mover,synth
واش كاين شي واحد يعاونني في خدمة في الدار قريب من سطيف؟,find_worker,none,synth
"saha, 3andi changer le cablage qdim",find_worker,electrician,synth
3awnouni voyant moteur allumé fel tableau w rani 7asel w chokran,urgent_service,mechanic,synth
شحال يدير خياط في بسكرة؟,price_inquiry,tailor,synth
win nel9a pizzeria mli7a f Blida?,out_of_scope,none,synth
3andi humidité fel mur,find_worker,mason,synth
"svp femme de ménage f Oran vite, nettoyage profond",urgent_service,cleaner,synth
نحتاج واحد يعاونني في خدمة في الدار مليح في الشلف,find_worker,none,synth
ch7al taman bach ndir fenetre ma tetsakkarch mli7?,price_inquiry,carpenter,synth
ياخو دوك دورك نقل مكتب من وسط المدينة,urgent_service,mover,synth
ch7al taman bach ndir degradé lel weld,price_inquiry,barber,synth
سلام,greeting_chitchat,none,synth
من فضلكم شكون عندو نيميرو تاع مول الجبس في غرداية؟,find_worker,plasterer,synth
kifach nghayyer profession fel compte ta3i? w chokran,app_question,none,synth
chkoun ygasli el gazon ta3 jardin?,out_of_scope,none,synth
راهي عندي الطواليت محبوسة والما يطلع وحاصل,find_worker,plumber,synth
3andi repeindre la façade ta3 dar,find_worker,painter,synth
3andi toilette bouchée w el ma ytla3,find_worker,plumber,synth
راني نحوس على فام دو ميناج في وهران وشكرا مسبقا,find_worker,cleaner,synth
robe soirée sur mesure!! chkoun yji fissa3?,urgent_service,tailor,synth
je cherche un femme de ménage à Annaba,find_worker,cleaner,synth
حالة مستعجلة: نحتاج أرفف للبيرو,urgent_service,carpenter,synth
dorka dork nettoyage w entretien ta3 la clim,urgent_service,ac_repair,synth
retouche pantalon twil chkoun 3ando solution,find_worker,tailor,synth
devis approximatif: clim ydir bruit bizarre?,price_inquiry,ac_repair,synth
نحتاج فيدونج وتبديل الفيلترات ونحتاج ميكانيسيان ديركت توا,urgent_service,mechanic,synth
ya kho n7awes jardinier zin ytayye7li les mauvaises herbes,out_of_scope,none,synth
وين نلقى بيتزيريا مليحة في مستغانم؟,out_of_scope,none,synth
بليز ماصون في الشلف دورك دورك، نصب دالة جديدة,urgent_service,mason,synth
نحوس على طبيب أسنان غايا في تيزي وزو,out_of_scope,none,synth
حالة مستعجلة: نحتاج طياب للوليمة نهار السبت,urgent_service,caterer,synth
كيفاش نشوف تگييمات العامل گبل ما نخدم معاه,app_question,none,synth
نحوس على ريسطورون غايا للعشاء في سكيكدة,out_of_scope,none,synth
نحوس على طبيب أسنان مليح في Mostaganem,out_of_scope,none,synth
besoin d un kwafur serieux f Biskra,find_worker,barber,synth
يا خويا عندي تضييگ الگميجة من الجناب باش تجي على الگد,find_worker,tailor,synth
نبغي نشري طوموبيل مستعملة، واش تنصحوني,out_of_scope,none,synth
nebghi net3allem la couture kayen des cours? ya kho,out_of_scope,none,synth
نحوس على طبيب أسنان مليح في غرداية,out_of_scope,none,synth
ch7al ydir cuisiniere f Setif?,price_inquiry,caterer,synth
clim ma tberredch chkoun 3ando solution,find_worker,ac_repair,synth
depuis 3 jours 3andna retouche w tadyiq ta3 roba,find_worker,tailor,synth
"bonjour, svp menage f Alger vite, nettoyer canapé w moquette",urgent_service,cleaner,synth
dalle jdida fissa3 svp,urgent_service,mason,synth
