text,intent,profession,source
n9edr nle9a mol lbna yji lyoum l tiart,find_worker,mason,synth
chkoun 3ando numero nta3 mason f Batna,find_worker,mason,synth
win kayen a2reb sidlia fi bjaia?,out_of_scope,none,synth
les amis kifah nghayyer profession fel compte ta3i?,app_question,none,synth
عندي الكليمة تجري الما من الداخل,find_worker,ac_repair,synth
وين نلأى الطلبات لي بعثتهم؟ يعطيكم الصحة,app_question,none,synth
البيسي تاعي ولا ثقيل بزااااف واش نديار؟,out_of_scope,none,synth
four ma yeskhonch n7taj réparateur électroménager tawa dork,urgent_service,appliance_repair,synth
وين نقرا لانجليزية في قسنطينة,out_of_scope,none,synth
نحتاج تريتور لفطور رمضان لعائلة كبيرة ومازال ما لقيتش لي يصلحها ياخو,find_worker,caterer,synth
chhal nkhels bach nsel7 n7taj kamiou sghir nne9l bih lathath?,price_inquiry,mover,synth
"3andi embrayage yzle9, chkoun ye3ref mecanicien mli7? svp",find_worker,mechanic,synth
"y3etikm ls7a, n7awes bloumbi nacht f skikda",find_worker,plumber,synth
يا شيخ وين نشري بلاكات بلاكو بالجملة؟,out_of_scope,none,synth
يعطيكم الصحة، نحوس مول الطياب ناشط في بسكرة,find_worker,caterer,synth
ma lqitch plakist disponible f Batna wallah ghir 7asel,find_worker,plasterer,synth
من فضلكم ضركا دورك جبس السقف طايح شوية شوية,urgent_service,plasterer,synth
n7taj tnedif eddar 9bel ma nseknou fiha chkoun 3nedou 7l,find_worker,cleaner,synth
les prix ta3 réparateur électroménager f Tizi Ouzou?,price_inquiry,appliance_repair,synth
kifah nactivi la localisation fel appli?,app_question,none,synth
n7eb nte3lem el 7laga bach n7el saloun,out_of_scope,none,synth
nhawes 3la ch9a llekra f boumredas,out_of_scope,none,synth
"3andi faux plafond avec lumiere indirecte, chkoun ye3ref plakist mli7?",find_worker,plasterer,synth
يعطيكم الصحة، نحوس لي ينأل الأثاث ناشط في باتنة,find_worker,mover,synth
nheb سودور yji lyoum l غرداية,find_worker,welder,synth
يا جماعة بونجور,greeting_chitchat,none,synth
عندي نحب نخيط كسوة تڨليدية للعرس ونحتاج واحد يصلحهالي,find_worker,tailor,synth
les prix ta3 reparateur machine a laver f Boumerdes?,price_inquiry,appliance_repair,synth
win nechri machine a coudre f Bejaia?,out_of_scope,none,synth
راهي عندي نحب نركب باب رئيسية جديدة وحاصل,find_worker,carpenter,synth
devis approximatif: couscous l 50 personnes lel sada9a?,price_inquiry,caterer,synth
بليز plakist في Alger ضروك ضروك، الجبس تاع السگف تشگگ ومحتاج تصليح,urgent_service,plasterer,synth
ch7al nkhels bach nsel7 n7eb nne9l el 3fech ldar jdida?,price_inquiry,mover,synth
بشحال الخدمة تاع plombier تقريبا؟,price_inquiry,plumber,synth
3andi porte mkessra,find_worker,carpenter,synth
"arjou el msa3da bser3a, tnedif el moukit walkenaپi",urgent_service,cleaner,synth
compteur yti7 ki nch3el la clim w le four ensemble n7taj trisyan tawa douk,urgent_service,electrician,synth
sba7 el khir,greeting_chitchat,none,synth
سلام، شكرا على المساعدة,greeting_chitchat,none,synth
سلام، يعطيك الصحة,greeting_chitchat,none,synth
je cherche un soudor à Tlemcen,find_worker,welder,synth
من فضلكم نحتاج طاكسي للمطار غدوة الصباح,out_of_scope,none,synth
win nechri machine a coudre f Blida?,out_of_scope,none,synth
دلوني على مول البلاكو شاطر ومعگول,find_worker,plasterer,synth
كيفاش نأيّم العامل بعد الخدمة؟,app_question,none,synth
3aounouni! nheb dikour jbes f es s9af wrani 7asl,urgent_service,plasterer,synth
kifech nfe3l el mou93 bach yle9aouni el 3mal?,app_question,none,synth
شحال يدير دهان في الشلف,price_inquiry,painter,synth
les murs mkharbchin ye7tajo enduit!! chkoun yji fissa3,urgent_service,painter,synth
شحال السوم نتاع مصلح تلاجات؟,price_inquiry,appliance_repair,synth
شكرا على المساعدة,greeting_chitchat,none,synth
"3andi coiffure a domicile pour le mariage, chkoun ye3ref coiffeur mli7?",find_worker,barber,synth
نحتاج صباغة السقف فيسع فيسع,urgent_service,painter,synth
"j'ai oublié mon mot de passe, wach ndir? svp",app_question,none,synth
جاري قالي نسقسي هنا على طباخة في الجزائر العاصمة,find_worker,caterer,synth
الدار فيها نحتاج مرا تعاون ماما في قضيان الدار من سيمانة كاملة,find_worker,cleaner,synth
واش نقدر نلغي طلب بعثتو؟,app_question,none,synth
3nedi nheb 7maia 7did llefnitrat wne7taj wa7d ysel7ehali,find_worker,welder,synth
peinture ta3 dar kamla,find_worker,painter,synth
يا شيخ بشحال الخدمة نتاع مول السودير تقريبا؟,price_inquiry,welder,synth
n9edr nle9a dhan yji lyoum l tlemsan?,find_worker,painter,synth
kifah nactivi la localisation fel appli,app_question,none,synth
خويا نحتاج مرا تعاون ماما في قضيان الدار شكون يجي يشوفها,find_worker,cleaner,synth
"bonjour, nheb plombier yji lyoum l Chlef",find_worker,plumber,synth
win nlega tkouin f el njara?,out_of_scope,none,synth
عندي نحب نزيد بريزة جديدة في البيرو,find_worker,electrician,synth
نحوس على شقة للكراء في سكيكدة,out_of_scope,none,synth
دلوني على مول الحلاقة شاطر ومعقول,find_worker,barber,synth
صحا، ترڨيع الجاكيطة الڨديمة واش نديار,find_worker,tailor,synth
dorka dork congelateur ma yjamedch,urgent_service,appliance_repair,synth
من فضلكم شكرا على المساعدة,greeting_chitchat,none,synth
عاونوني! نحب صباغة غرفة الأطفال بألوان شابة وراني حاصل,urgent_service,painter,synth
شكون عندو نيميرو تاع مول الحلاأة في بسكرة؟ يعطيكم الصحة,find_worker,barber,synth
واش هي الأسعار تاع طباخة في بجاية؟,price_inquiry,caterer,synth
ma l9itch khayat disponible f Alger,find_worker,tailor,synth
معليش تقولي كيفاه راه الطقس في Ghardaia؟,out_of_scope,none,synth
نقدر نلقى كوافور يجي اليوم لـ برج بوعريريج,find_worker,barber,synth
حالة مستعجلة: السياج تاع الحديد تكسر ومحتاج سودير,urgent_service,welder,synth
شحال نخلص باش نصلح السطح يڨطر ونحتاج ايتونشيتي؟,price_inquiry,mason,synth
سلام، نحتاج مول الضو يجي غدوة الصباح لـ باتنة,find_worker,electrician,synth
chhal nkhels bach nsel7 ltoumoubil tdekhn dkhan k7el?,price_inquiry,mechanic,synth
يا شيخ عندي راسي شعث ياسر ونحتاج نحفف في الدار، واش نديار؟,find_worker,barber,synth
مستعجل: نحتاج منوزيي اليوم في عنابة,urgent_service,carpenter,synth
نحتاج تركيب كليمة جديدة شكون عندو حل,find_worker,ac_repair,synth
السقف نتاع البلاكو طاح منو طرف شكون عندو حل,find_worker,plasterer,synth
svp je cherche un couturier à Bejaia,find_worker,tailor,synth
kifach nzid des photos l khedmti?,app_question,none,synth
ch7al taman bach ndir la clim ma tsakhanch f chta?,price_inquiry,ac_repair,synth
ya cheikh n7taj taxi l aeroport ghedwa,out_of_scope,none,synth
3aounouni! el klima tjemd wte7bes w7edha wrani 7asl,urgent_service,ac_repair,synth
وين نشري ماكينة خياطة جديدة في Constantine؟ الله يخليك,out_of_scope,none,synth
wech nqedr nleghi tleb b3ethtou?,app_question,none,synth
التابلو الكهربائي قديم ويخوف,find_worker,electrician,synth
"bonjour, la voiture tdakhen dokhan k7el",find_worker,mechanic,synth
kifah nes7ab compte ta3i,app_question,none,synth
nbeniou ghrefa ziada llediaf fi el 7ouch mn fdelkem,find_worker,mason,synth
يعطيكم الصحة، نحوس تقني كليماتيزور ناشط في باتنة,find_worker,ac_repair,synth
nebghi plaquiste yji lyoum l Ghardaia,find_worker,plasterer,synth
sa7bi tre9i3 ljakita el 9dima chkoun 3nedou 7l,find_worker,tailor,synth
chkoun 3ando numero ta3 couturiere f Constantine?,find_worker,tailor,synth
cc,greeting_chitchat,none,synth
راهي عندي نحتاج كاميو صغير ننڨل بيه الأثاث وحاصل,find_worker,mover,synth
"slm, recette ta3 couscous svp",out_of_scope,none,synth
حففلي راسي ديغراديه شكون عندو حل,find_worker,barber,synth
شحال يكلف نبغي نديار پلاكار على قياس؟,price_inquiry,carpenter,synth
devis approximatif: n9el machine a laver l etage?,price_inquiry,mover,synth
kifah nchouf les avis ta3 worker,app_question,none,synth
ya cheikh ch7al ykalefni cuisiniere pour une journee?,price_inquiry,caterer,synth
واش نأدر نلغي طلب بعثتو؟,app_question,none,synth
nheb electricien yji lyoum l Mostaganem svp,find_worker,electrician,synth
ارجو المساعدة بسرعة، نحتاج طياب للوليمة نهار السبت,urgent_service,caterer,synth
نديرو درابزين حديد للدرج شكون عندو حل,find_worker,welder,synth
kifach nzid des photos l khedmti? w chokran,app_question,none,synth
"nheb ncheri toumoubil mset3emla, wach tnes7ouni?",out_of_scope,none,synth
كيفاش نديار كونت فيسبوك؟ ياخو,out_of_scope,none,synth
plafond placo tah mennou tarf men fadlkom,find_worker,plasterer,synth
من فضلكم تصبحو على خير,greeting_chitchat,none,synth
el frinat ydirou sout ykhouf fissa3 fissa3,urgent_service,mechanic,synth
3nedi 9nouat el ma ta3 dar 9dam yse9tou,find_worker,plumber,synth
"saha, n7awes 3la ristouroun mli7 lle3cha f bsekra",out_of_scope,none,synth
كاين ريحة مجاري في الحمام ونحتاج بلومبيي ديركت توا,urgent_service,plumber,synth
win nleqa el tlebat li b3ethtehm?,app_question,none,synth
شحال نخلص باش نصلح الكليمه ما تبردش؟,price_inquiry,ac_repair,synth
ma l9itch mol l placo disponible f Mostaganem,find_worker,plasterer,synth
يا جماعة دورك دورك الكليمة ما تسخنش في الشتا,urgent_service,ac_repair,synth
"3nedi tnedif el four waltelaja walkouzina el kl 2bel rmedan fi dar, wach ndiar?",find_worker,cleaner,synth
حالة مستعجلة: نحب نركب باب رئيسية جديدة,urgent_service,carpenter,synth
dork dork transporter frigo w machine,urgent_service,mover,synth
واش نأدر نخدم كعامل وكليان في نفس الوأت؟,app_question,none,synth
عندي الكليمة تجمد وتحبس وحدها ونحتاج واحد يصلحهالي ياخو,find_worker,ac_repair,synth
installation chauffe-eau jdid!! chkoun yji fissa3,urgent_service,plumber,synth
3awnouni clima t9atter el ma w rani 7asel,urgent_service,ac_repair,synth
3andi clim nta3 tonobil ma tberredch,find_worker,mechanic,synth
nhawes 3la ch9a llekra f batna,out_of_scope,none,synth
نحب نبدل لون الصالون ومازال ما لقيتش لي يصلحها,find_worker,painter,synth
الكليماتيزور يدير صوت غريب شكون عندو حل,find_worker,ac_repair,synth
n7eb ndiar kouzina khcheb 3la qias!! n7taj wa7d yji fissa3,urgent_service,carpenter,synth
شحال يكلف نحتاج عمال ينزلولي العفش من الطابق الخامس؟,price_inquiry,mover,synth
n7eb nsebgh dar 9bel l3id fissa3 fissa3,urgent_service,painter,synth
prise ma7rou2a,find_worker,electrician,synth
نحتاج حلاق يجي غدوة الصباح لـ ورقلة,find_worker,barber,synth
شحال تكلف خدمة: البالوعة مسدودة؟,price_inquiry,plumber,synth
يا خويا صباح الخير,greeting_chitchat,none,synth
نحوس على شقة للكراء في عنابة,out_of_scope,none,synth
n7eb nte3lem el kherba wech kayen tkouin?,out_of_scope,none,synth
عندي مشكلة في الويفي تاع دجيزي ياخو,out_of_scope,none,synth
n7awes 3la dentiste ghaya f Ouargla wallah ghir 7asel,out_of_scope,none,synth
win kayen pharmacie 2riba f Alger?,out_of_scope,none,synth
نحتاج عمال ينزلولي العفش من الطابق الخامس من فضلكم,find_worker,mover,synth
دلوني على دهان شاطر ومعقول,find_worker,painter,synth
wech hi el as3ar ta3 couturiere f Chlef?,price_inquiry,tailor,synth
combien pour tar9i3 ta3 serwal met9atta3 men rokba?,price_inquiry,tailor,synth
سلام خويا، بشحال الخدمة تاع تقني كليماتيزور تقريبا؟,price_inquiry,ac_repair,synth
واش نڨدر نخدم كعامل وكليان في نفس الوڨت؟,app_question,none,synth
نغطيو البيام تاع البلافون بالجبس,find_worker,plasterer,synth
شحال تكلف خدمة: حففلي راسي ديغراديه؟,price_inquiry,barber,synth
شحال السوم تاع مول الميكانيك؟,price_inquiry,mechanic,synth
